trial,dataset,best_online_loss,best_target_loss,clf_mean,clf_var,num_epochs,hidden_dim,use_gb,gb_quity,gb_sim,gb_alpha,gb_beta,gb_K,gb_w_mode,gb_knn,gb_rebuild_every,ball_loss_weight,ball_angle_thresh,ball_uniform_tau,ball_infonce_weight,ball_infonce_temp,seed
1,CS,-0.964115560054779,-0.9996974468231201,0.9423422194950115,4.0080822751816105e-07,150,1024,1,detach,dot,0.7,0.1,20,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9639266729354858,-0.999699056148529,0.9423194927388013,3.1920036676059223e-07,150,1024,1,detach,dot,0.7,0.1,20,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9639266729354858,-0.999699056148529,0.9423422194950115,3.1403531228227046e-07,150,1024,1,detach,dot,0.7,0.1,20,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9639274477958679,-0.9996989369392395,0.9423194927388013,2.8201197451666943e-07,150,1024,1,detach,dot,0.7,0.1,20,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9639274477958679,-0.9996989369392395,0.9422740392263812,2.923420834733248e-07,150,1024,1,detach,dot,0.7,0.1,20,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9639300107955933,-0.9996989369392395,0.9422967659825914,2.861440180993276e-07,150,1024,1,detach,dot,0.7,0.1,20,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.963930070400238,-0.9996989369392395,0.9423194927388013,3.439926282565912e-07,150,1024,1,detach,dot,0.7,0.1,20,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9640412330627441,-0.999699056148529,0.9420922251767005,9.80327339986462e-07,150,1024,1,detach,dot,0.7,0.2,5,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9640412330627441,-0.999699056148529,0.9423649462512215,6.270376136688924e-07,150,1024,1,detach,dot,0.7,0.2,5,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9640412330627441,-0.999699056148529,0.9423876730074316,6.074104066512337e-07,150,1024,1,detach,dot,0.7,0.2,5,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9640412330627441,-0.999699056148529,0.9423422194950115,5.774530906769936e-07,150,1024,1,detach,dot,0.7,0.2,5,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9640411138534546,-0.999699056148529,0.9423649462512215,5.588588945550003e-07,150,1024,1,detach,dot,0.7,0.2,5,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9640411138534546,-0.999699056148529,0.9423422194950115,5.123734042500203e-07,150,1024,1,detach,dot,0.7,0.2,5,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9641793966293335,-0.9996975660324097,0.9423876730074316,4.555578049884607e-07,150,1024,1,detach,dot,0.7,0.2,5,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9641793966293335,-0.9996975660324097,0.9423422194950115,4.348975870751685e-07,150,1024,1,detach,dot,0.7,0.2,5,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9641414880752563,-0.9996986985206604,0.9423876730074316,5.29934589476392e-07,150,1024,1,detach,dot,0.7,0.2,5,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9641414880752563,-0.9996986985206604,0.9423876730074316,5.237365241023948e-07,150,1024,1,detach,dot,0.7,0.2,5,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9641398787498474,-0.9996976256370544,0.9425013067884821,3.605208025872001e-07,150,1024,1,detach,dot,0.7,0.2,5,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9641398787498474,-0.9996976256370544,0.9425013067884821,4.163033909531752e-07,150,1024,1,detach,dot,0.7,0.2,5,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
