trial,dataset,best_online_loss,best_target_loss,clf_mean,clf_var,num_epochs,hidden_dim,use_gb,gb_quity,gb_sim,gb_alpha,gb_beta,gb_K,gb_w_mode,gb_knn,gb_rebuild_every,ball_loss_weight,ball_angle_thresh,ball_uniform_tau,ball_infonce_weight,ball_infonce_temp,seed
1,Photo,-0.8370423316955566,-0.9998635053634644,0.9339324618736384,2.070666078099102e-06,150,1024,1,detach,dot,0.3,0.3,5,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8370251059532166,-0.9998633861541748,0.9339324618736384,2.1418637655982114e-06,150,1024,1,detach,dot,0.3,0.3,5,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8315750360488892,-0.999854326248169,0.9338235294117648,1.1925612656100846e-06,150,1024,1,detach,dot,0.3,0.3,10,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8316074013710022,-0.999854564666748,0.9337145969498911,6.111134843673568e-07,150,1024,1,detach,dot,0.3,0.3,10,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8314839601516724,-0.9998544454574585,0.9338235294117648,1.1925612656100846e-06,150,1024,1,detach,dot,0.3,0.3,10,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8314605951309204,-0.9998540878295898,0.9337145969498911,1.0738984531115686e-06,150,1024,1,detach,dot,0.3,0.3,10,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.831609308719635,-0.9998541474342346,0.9337145969498911,6.645117499916888e-07,150,1024,1,detach,dot,0.3,0.3,10,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8316154479980469,-0.9998543858528137,0.9337145969498911,8.247065468646853e-07,150,1024,1,detach,dot,0.3,0.3,10,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.836620569229126,-0.9998725652694702,0.9347494553376906,3.2810267655839636e-06,150,1024,1,detach,dot,0.3,0.3,10,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8366215825080872,-0.9998724460601807,0.9348039215686276,3.0615005624617096e-06,150,1024,1,detach,dot,0.3,0.3,10,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8348833918571472,-0.999884843826294,0.9344771241830067,1.6553462343542966e-06,150,1024,1,detach,dot,0.3,0.3,10,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8348954319953918,-0.999884843826294,0.9344771241830067,1.9401369843507345e-06,150,1024,1,detach,dot,0.3,0.3,10,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8342406749725342,-0.9999035000801086,0.9350217864923748,2.533451046843314e-06,150,1024,1,detach,dot,0.3,0.3,10,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8343054056167603,-0.9999036192893982,0.9350217864923748,2.533451046843314e-06,150,1024,1,detach,dot,0.3,0.3,10,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.831996500492096,-0.9998611211776733,0.9342592592592593,1.785875328102664e-06,150,1024,1,detach,dot,0.3,0.3,10,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8319891095161438,-0.9998611807823181,0.934313725490196,1.726543921853406e-06,150,1024,1,detach,dot,0.3,0.3,10,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8315447568893433,-0.9998607039451599,0.9339869281045751,1.3527560624830807e-06,150,1024,1,detach,dot,0.3,0.3,10,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8315730690956116,-0.9998607039451599,0.934041394335512,1.2518926718593423e-06,150,1024,1,detach,dot,0.3,0.3,10,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8326929807662964,-0.9998666048049927,0.9333877995642702,1.0738984531115686e-06,150,1024,1,detach,dot,0.3,0.3,10,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8326961398124695,-0.9998666644096375,0.9335511982570806,1.0738984531115686e-06,150,1024,1,detach,dot,0.3,0.3,10,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8299576044082642,-0.9998564720153809,0.9337145969498911,2.907238906213639e-07,150,1024,1,detach,dot,0.3,0.3,20,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8299857974052429,-0.9998566508293152,0.9336601307189542,3.73787859370325e-07,150,1024,1,detach,dot,0.3,0.3,20,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8299988508224487,-0.9998567700386047,0.9337145969498911,4.5091868749436026e-07,150,1024,1,detach,dot,0.3,0.3,20,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.829986572265625,-0.9998566508293152,0.9337690631808279,3.6192157812047334e-07,150,1024,1,detach,dot,0.3,0.3,20,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8299619555473328,-0.9998566508293152,0.9337690631808279,3.6192157812047334e-07,150,1024,1,detach,dot,0.3,0.3,20,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8299798369407654,-0.9998566508293152,0.9337690631808279,5.399157968682472e-07,150,1024,1,detach,dot,0.3,0.3,20,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8345824480056763,-0.999882698059082,0.9349128540305012,1.785875328102664e-06,150,1024,1,detach,dot,0.3,0.3,20,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8345968723297119,-0.9998819231987,0.9348039215686276,1.9935352499750666e-06,150,1024,1,detach,dot,0.3,0.3,20,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8389365077018738,-0.9999102354049683,0.9354030501089324,2.0350672343495474e-06,150,1024,1,detach,dot,0.3,0.3,20,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8389354348182678,-0.999910295009613,0.9354030501089324,2.0350672343495474e-06,150,1024,1,detach,dot,0.3,0.3,20,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8372735381126404,-0.9999244809150696,0.9354575163398694,3.488686687456367e-06,150,1024,1,detach,dot,0.3,0.3,20,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.837229311466217,-0.9999246001243591,0.935566448801743,3.2454279218344095e-06,150,1024,1,detach,dot,0.3,0.3,20,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8312345147132874,-0.9998617172241211,0.9338779956427015,1.2874915156088972e-06,150,1024,1,detach,dot,0.3,0.3,20,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8312395215034485,-0.9998617172241211,0.9338779956427015,1.2874915156088972e-06,150,1024,1,detach,dot,0.3,0.3,20,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8316170573234558,-0.9998615980148315,0.9333333333333332,8.543722499893143e-07,150,1024,1,detach,dot,0.3,0.3,20,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8316242694854736,-0.999861478805542,0.933442265795207,9.315030781133495e-07,150,1024,1,detach,dot,0.3,0.3,20,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8313172459602356,-0.9998632073402405,0.9332788671023966,9.315030781133497e-07,150,1024,1,detach,dot,0.3,0.3,20,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8313063979148865,-0.9998631477355957,0.9333333333333332,8.543722499893143e-07,150,1024,1,detach,dot,0.3,0.3,20,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8399523496627808,-0.9999072551727295,0.9356209150326796,1.9757358281002895e-06,150,1024,1,homo,cos,0.3,0.1,5,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8399319052696228,-0.9999073147773743,0.9356753812636166,2.1774626093477664e-06,150,1024,1,homo,cos,0.3,0.1,5,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8399417996406555,-0.9999073147773743,0.9356753812636166,2.1774626093477664e-06,150,1024,1,homo,cos,0.3,0.1,5,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.839947521686554,-0.999907374382019,0.9356753812636166,2.1774626093477664e-06,150,1024,1,homo,cos,0.3,0.1,5,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8399116396903992,-0.9999072551727295,0.9356753812636166,2.1774626093477664e-06,150,1024,1,homo,cos,0.3,0.1,5,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8399255871772766,-0.9999073147773743,0.935566448801743,2.159663187472989e-06,150,1024,1,homo,cos,0.3,0.1,5,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8409054279327393,-0.99991375207901,0.9362200435729848,7.535088593655757e-07,150,1024,1,homo,cos,0.3,0.1,5,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8408617377281189,-0.9999133348464966,0.9361111111111112,1.1391629999857523e-06,150,1024,1,homo,cos,0.3,0.1,5,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8401647210121155,-0.9999098777770996,0.9357298474945533,5.75514640617802e-07,150,1024,1,homo,cos,0.3,0.1,5,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8401614427566528,-0.9999099373817444,0.9357298474945533,7.357094374907983e-07,150,1024,1,homo,cos,0.3,0.1,5,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8411353826522827,-0.9999143481254578,0.9357298474945533,1.323090359358452e-06,150,1024,1,homo,cos,0.3,0.1,5,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8411329984664917,-0.999914288520813,0.9357298474945533,1.323090359358452e-06,150,1024,1,homo,cos,0.3,0.1,5,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8394469618797302,-0.9999063611030579,0.9361655773420479,1.928270703100883e-06,150,1024,1,homo,cos,0.3,0.1,5,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8394463658332825,-0.9999063611030579,0.9361111111111112,1.9935352499750666e-06,150,1024,1,homo,cos,0.3,0.1,5,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8399413824081421,-0.9999046921730042,0.9360021786492375,1.6790787968539995e-06,150,1024,1,homo,cos,0.3,0.1,5,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.839939296245575,-0.9999045133590698,0.9360021786492375,1.6790787968539995e-06,150,1024,1,homo,cos,0.3,0.1,5,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8408125042915344,-0.9999057650566101,0.935566448801743,1.8036747499774413e-06,150,1024,1,homo,cos,0.3,0.1,5,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.840813159942627,-0.9999057650566101,0.9354575163398694,2.0825323593489536e-06,150,1024,1,homo,cos,0.3,0.1,5,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8387853503227234,-0.9999054074287415,0.9356209150326796,1.8333404531020702e-06,150,1024,1,homo,cos,0.3,0.1,10,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8387876749038696,-0.999905526638031,0.935566448801743,1.785875328102664e-06,150,1024,1,homo,cos,0.3,0.1,10,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8387872576713562,-0.999905526638031,0.9356753812636166,1.5900816874801124e-06,150,1024,1,homo,cos,0.3,0.1,10,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8388024568557739,-0.9999054074287415,0.9356753812636166,1.6790787968539995e-06,150,1024,1,homo,cos,0.3,0.1,10,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8387907147407532,-0.9999054074287415,0.9356209150326796,1.726543921853406e-06,150,1024,1,homo,cos,0.3,0.1,10,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8387886881828308,-0.9999054074287415,0.935566448801743,1.8748724374765506e-06,150,1024,1,homo,cos,0.3,0.1,10,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.840536892414093,-0.9999149441719055,0.9360566448801743,1.7858753281026636e-06,150,1024,1,homo,cos,0.3,0.1,10,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8405414819717407,-0.9999147653579712,0.9361655773420479,1.6078811093548902e-06,150,1024,1,homo,cos,0.3,0.1,10,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8411718010902405,-0.9999101161956787,0.9356753812636166,8.959042343637948e-07,150,1024,1,homo,cos,0.3,0.1,10,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8411475419998169,-0.9999096393585205,0.9354575163398694,1.0145670468623108e-06,150,1024,1,homo,cos,0.3,0.1,10,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8425158262252808,-0.9999040365219116,0.9359477124183005,2.3673231093453917e-06,150,1024,1,homo,cos,0.3,0.1,10,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8425359129905701,-0.9999039769172668,0.9359477124183005,2.3673231093453917e-06,150,1024,1,homo,cos,0.3,0.1,10,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.84004145860672,-0.9998963475227356,0.935566448801743,3.281026765583964e-06,150,1024,1,homo,cos,0.3,0.1,10,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8400698900222778,-0.9998965859413147,0.9357298474945533,3.0140354374623034e-06,150,1024,1,homo,cos,0.3,0.1,10,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8406960964202881,-0.9998987913131714,0.9358932461873639,3.10303254683619e-06,150,1024,1,homo,cos,0.3,0.1,10,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8406973481178284,-0.9998989105224609,0.9358932461873639,2.818241796839752e-06,150,1024,1,homo,cos,0.3,0.1,10,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8411598801612854,-0.9998984932899475,0.9357298474945533,1.465485734356671e-06,150,1024,1,homo,cos,0.3,0.1,10,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8411619663238525,-0.9998981952667236,0.935838779956427,1.5900816874801129e-06,150,1024,1,homo,cos,0.3,0.1,10,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8427833914756775,-0.9998793601989746,0.9356209150326796,3.114898828086042e-06,150,1024,1,homo,cos,0.3,0.1,20,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8428312540054321,-0.999880313873291,0.935566448801743,3.298826187458741e-06,150,1024,1,homo,cos,0.3,0.1,20,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8427905440330505,-0.9998800158500671,0.9356209150326796,3.114898828086042e-06,150,1024,1,homo,cos,0.3,0.1,20,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8427515029907227,-0.9998784065246582,0.9357843137254903,2.6877127030913844e-06,150,1024,1,homo,cos,0.3,0.1,20,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8427888751029968,-0.9998797178268433,0.9356209150326796,3.114898828086042e-06,150,1024,1,homo,cos,0.3,0.1,20,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8428658843040466,-0.9998792409896851,0.935566448801743,3.2098290780848545e-06,150,1024,1,homo,cos,0.3,0.1,20,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8402592539787292,-0.9999146461486816,0.9359477124183005,1.4417531718569678e-06,150,1024,1,homo,cos,0.3,0.1,20,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8402881026268005,-0.9999145865440369,0.9360021786492375,1.287491515608897e-06,150,1024,1,homo,cos,0.3,0.1,20,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8394345641136169,-0.9999120235443115,0.9353485838779957,4.526986296818381e-06,150,1024,1,homo,cos,0.3,0.1,20,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8394336104393005,-0.9999121427536011,0.9352396514161221,4.847375890564374e-06,150,1024,1,homo,cos,0.3,0.1,20,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8397088050842285,-0.9999080896377563,0.9351851851851851,3.3166256093335186e-06,150,1024,1,homo,cos,0.3,0.1,20,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8397114872932434,-0.9999080300331116,0.9352396514161221,3.583616937455179e-06,150,1024,1,homo,cos,0.3,0.1,20,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8426350355148315,-0.9998798966407776,0.9356753812636166,3.281026765583964e-06,150,1024,1,homo,cos,0.3,0.1,20,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8426960110664368,-0.9998801350593567,0.935511982570806,3.281026765583964e-06,150,1024,1,homo,cos,0.3,0.1,20,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8430616855621338,-0.9998793601989746,0.9354030501089324,2.070666078099102e-06,150,1024,1,homo,cos,0.3,0.1,20,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8430531620979309,-0.9998794198036194,0.9353485838779957,2.213061453097321e-06,150,1024,1,homo,cos,0.3,0.1,20,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.843082070350647,-0.9998761415481567,0.9353485838779957,3.993003640575059e-06,150,1024,1,homo,cos,0.3,0.1,20,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8430544137954712,-0.9998770356178284,0.9352941176470587,4.21846298432224e-06,150,1024,1,homo,cos,0.3,0.1,20,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8380427360534668,-0.9999039173126221,0.9354575163398694,2.207128312472395e-06,150,1024,1,homo,cos,0.3,0.2,5,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8380652666091919,-0.9999040961265564,0.9354030501089324,2.391055671845095e-06,150,1024,1,homo,cos,0.3,0.2,5,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.838056743144989,-0.9999039769172668,0.9352941176470587,2.153730046848063e-06,150,1024,1,homo,cos,0.3,0.2,5,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8380614519119263,-0.9999040961265564,0.9353485838779957,1.8036747499774413e-06,150,1024,1,homo,cos,0.3,0.2,5,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8380681276321411,-0.9999040961265564,0.9354030501089324,1.999468390599992e-06,150,1024,1,homo,cos,0.3,0.2,5,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8380349278450012,-0.9999037384986877,0.935566448801743,2.159663187472989e-06,150,1024,1,homo,cos,0.3,0.2,5,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8410153985023499,-0.9999135732650757,0.9363289760348584,2.1774626093477664e-06,150,1024,1,homo,cos,0.3,0.2,5,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.840994656085968,-0.9999135732650757,0.9363289760348584,1.8036747499774413e-06,150,1024,1,homo,cos,0.3,0.2,5,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8406902551651001,-0.9999111890792847,0.9351851851851851,1.5900816874801124e-06,150,1024,1,homo,cos,0.3,0.2,5,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8406912684440613,-0.9999111294746399,0.9351851851851851,1.5900816874801124e-06,150,1024,1,homo,cos,0.3,0.2,5,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8419936299324036,-0.9999027848243713,0.935566448801743,2.8538406405893072e-06,150,1024,1,homo,cos,0.3,0.2,5,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8420969843864441,-0.9999029040336609,0.9356209150326796,2.7767098124652714e-06,150,1024,1,homo,cos,0.3,0.2,5,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8405190110206604,-0.9998972415924072,0.9358932461873639,3.0140354374623034e-06,150,1024,1,homo,cos,0.3,0.2,5,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8405259847640991,-0.9998972415924072,0.9359477124183005,3.008102296837377e-06,150,1024,1,homo,cos,0.3,0.2,5,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8405444025993347,-0.9998993873596191,0.9353485838779957,2.213061453097321e-06,150,1024,1,homo,cos,0.3,0.2,5,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8405386805534363,-0.9998993873596191,0.9353485838779957,2.213061453097321e-06,150,1024,1,homo,cos,0.3,0.2,5,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8407976627349854,-0.9998987317085266,0.935838779956427,2.4266545155946496e-06,150,1024,1,homo,cos,0.3,0.2,5,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8407869338989258,-0.9998986721038818,0.935838779956427,2.4266545155946496e-06,150,1024,1,homo,cos,0.3,0.2,5,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8427592515945435,-0.9998780488967896,0.9356209150326796,2.6877127030913844e-06,150,1024,1,homo,cos,0.3,0.2,10,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.84279865026474,-0.9998788237571716,0.9358932461873639,2.9606371718379705e-06,150,1024,1,homo,cos,0.3,0.2,10,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8427688479423523,-0.9998794794082642,0.9357843137254903,2.6877127030913844e-06,150,1024,1,homo,cos,0.3,0.2,10,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8428047895431519,-0.9998788833618164,0.9358932461873639,2.8538406405893072e-06,150,1024,1,homo,cos,0.3,0.2,10,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8427613973617554,-0.9998776912689209,0.9356209150326796,2.6877127030913844e-06,150,1024,1,homo,cos,0.3,0.2,10,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8427616953849792,-0.9998785257339478,0.9356753812636166,2.9428377499631934e-06,150,1024,1,homo,cos,0.3,0.2,10,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8404832482337952,-0.9999138712882996,0.9353485838779957,1.5366834218557808e-06,150,1024,1,homo,cos,0.3,0.2,10,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8405508399009705,-0.9999136924743652,0.9354030501089324,1.3586892031080068e-06,150,1024,1,homo,cos,0.3,0.2,10,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.839564323425293,-0.9999106526374817,0.9349673202614378,2.616515015592275e-06,150,1024,1,homo,cos,0.3,0.2,10,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8395388722419739,-0.9999107718467712,0.9350762527233115,3.2810267655839636e-06,150,1024,1,homo,cos,0.3,0.2,10,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8398621678352356,-0.9999039173126221,0.9348583877995642,2.302058562471208e-06,150,1024,1,homo,cos,0.3,0.2,10,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8397745490074158,-0.9999038577079773,0.9347494553376906,2.141863765598212e-06,150,1024,1,homo,cos,0.3,0.2,10,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8425318002700806,-0.9998792409896851,0.9351307189542485,3.5776837968302534e-06,150,1024,1,homo,cos,0.3,0.2,10,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8425894975662231,-0.9998793601989746,0.9352396514161221,3.2098290780848545e-06,150,1024,1,homo,cos,0.3,0.2,10,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8432081937789917,-0.9998785853385925,0.9349128540305012,2.533451046843314e-06,150,1024,1,homo,cos,0.3,0.2,10,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8431952595710754,-0.9998780488967896,0.9349128540305012,2.8538406405893072e-06,150,1024,1,homo,cos,0.3,0.2,10,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8433629274368286,-0.9998728632926941,0.9350217864923748,3.7794105780777307e-06,150,1024,1,homo,cos,0.3,0.2,10,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.843376874923706,-0.9998734593391418,0.9350217864923748,3.7794105780777307e-06,150,1024,1,homo,cos,0.3,0.2,10,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8391280770301819,-0.999872088432312,0.9341503267973857,1.0857647343614203e-06,150,1024,1,homo,cos,0.3,0.2,20,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8391265869140625,-0.999872088432312,0.9342047930283224,1.002700765612459e-06,150,1024,1,homo,cos,0.3,0.2,20,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8391260504722595,-0.999872088432312,0.9341503267973857,1.0857647343614203e-06,150,1024,1,homo,cos,0.3,0.2,20,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8391332626342773,-0.999872088432312,0.9342047930283224,1.2518926718593427e-06,150,1024,1,homo,cos,0.3,0.2,20,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8391310572624207,-0.9998721480369568,0.934313725490196,1.0857647343614203e-06,150,1024,1,homo,cos,0.3,0.2,20,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8391227126121521,-0.999872088432312,0.9342047930283224,1.002700765612459e-06,150,1024,1,homo,cos,0.3,0.2,20,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.839768648147583,-0.9999135732650757,0.9353485838779957,3.815009421827285e-06,150,1024,1,homo,cos,0.3,0.2,20,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8397604823112488,-0.9999134540557861,0.9351851851851851,4.1531984374480555e-06,150,1024,1,homo,cos,0.3,0.2,20,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8404699563980103,-0.9999067783355713,0.9345315904139433,2.213061453097321e-06,150,1024,1,homo,cos,0.3,0.2,20,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8404651284217834,-0.9999067783355713,0.934368191721133,2.302058562471208e-06,150,1024,1,homo,cos,0.3,0.2,20,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8386422395706177,-0.9999057650566101,0.9348583877995642,5.167765484310366e-06,150,1024,1,homo,cos,0.3,0.2,20,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
